id,symbol,name,market_cap_rank,current_price,market_cap,total_volume,price_change_percentage_24h,last_updated
dexe,DEXE,DeXe,289,3.88,181039890,2188882.0,1.12591,2025-12-06T16:50:16.748Z
axie-infinity,AXS,Axie Infinity,290,1.085,180888889,17943735.0,6.13703,2025-12-06T16:50:14.971Z
amp-token,AMP,Amp,291,0.00213714,180357721,15828141.0,4.04158,2025-12-06T16:50:14.415Z
dydx-chain,DYDX,dYdX,294,0.221067,178432757,6373595.0,-0.50303,2025-12-06T16:50:16.930Z
alchemist-ai,ALCH,Alchemist AI,295,0.209991,178093572,13868585.0,0.79324,2025-12-06T16:50:14.234Z
resolv-usr,USR,Resolv USR,296,0.999416,177310747,596532.0,-0.04375,2025-12-06T16:50:21.878Z
chain-2,XCN,Onyxcoin,297,0.0048469,176196853,10649618.0,-0.10269,2025-12-06T16:50:15.933Z
zano,ZANO,Zano,298,11.68,175945629,1694737.0,-1.25135,2025-12-06T16:50:13.774Z
havven,SNX,Synthetix,299,0.509914,175285657,21279894.0,3.36754,2025-12-06T16:50:18.308Z
lombard-protocol,BARD,Lombard,300,0.777338,175016306,19903833.0,-3.80956,2025-12-06T16:50:19.357Z
ribbita-by-virtuals,TIBBIR,Ribbita by Virtuals,301,0.17351,173512825,9461560.0,-1.51134,2025-12-06T16:50:21.951Z
beam-2,BEAM,Beam,302,0.00336448,172593107,4574845.0,2.88172,2025-12-06T16:50:15.258Z
wefi,WFI,WeFi,303,2.28,172528127,4703573.0,-2.50051,2025-12-06T16:50:24.383Z
prometeus,PROM,Prom,304,9.24,168715326,4871271.0,1.33875,2025-12-06T16:50:21.375Z
based-brett,BRETT,Brett,305,0.01698608,168393822,21665769.0,-0.39246,2025-12-06T16:50:15.044Z
safepal,SFP,SafePal,306,0.336477,168175025,1897708.0,3.4025,2025-12-06T16:50:22.082Z
kraken-wrapped-btc,KBTC,Kraken Wrapped BTC,308,89981.0,166465325,285027.0,1.43361,2025-12-06T16:50:18.980Z
toshi,TOSHI,Toshi,309,0.0003948,166130082,10702589.0,2.5685,2025-12-06T16:50:23.712Z
uchain-2,UCN,UCHAIN,310,1648.78,164888826,10305859.0,0.4337,2025-12-06T16:50:23.735Z
kite-2,KITE,Kite,311,0.09147,164587476,38394061.0,-0.65799,2025-12-06T16:50:19.024Z
concordium,CCD,Concordium,312,0.01385641,163043976,348563.0,4.82135,2025-12-06T16:50:16.168Z
bnb48-club-token,KOGE,KOGE,313,48.15,162898957,129920165.0,0.4013,2025-12-06T16:50:15.415Z
infinifi-usd,IUSD,InfiniFi USD,314,1.0,161897528,165032.0,0.00592,2025-12-06T16:50:18.478Z
resolv-wstusr,WSTUSR,Resolv wstUSR,315,1.12,161759534,954199.0,0.05383,2025-12-06T16:50:21.856Z
creditcoin-2,CTC,Creditcoin,318,0.319844,161668172,33444700.0,8.47711,2025-12-06T16:50:16.356Z
meteora,MET,Meteora,316,0.332554,161379508,47591708.0,6.36517,2025-12-06T16:50:19.897Z
superfarm,SUPER,SuperVerse,317,0.252281,160727995,17395351.0,3.00393,2025-12-06T16:50:23.159Z
convex-finance,CVX,Convex Finance,319,1.76,158942723,4354135.0,1.28011,2025-12-06T16:50:16.437Z
kaito,KAITO,KAITO,320,0.655644,158171514,12243649.0,0.96641,2025-12-06T16:50:18.938Z
bitmart-token,BMX,BitMart,321,0.459519,155966411,6046671.0,-1.21616,2025-12-06T16:50:15.242Z
sosovalue,SOSO,SoSoValue,322,0.567204,155855219,9165598.0,-1.1567,2025-12-06T16:50:22.550Z
reserve-protocol-eth-plus,ETH+,ETHPlus,323,3247.72,153405006,1119754.0,1.38931,2025-12-06T16:50:21.813Z
soon-2,SOON,SOON,324,0.430567,153320191,10611667.0,-2.39496,2025-12-06T16:50:22.601Z
theta-fuel,TFUEL,Theta Fuel,325,0.02120836,151699556,1756190.0,0.29674,2025-12-06T16:50:23.554Z
railgun,RAIL,Railgun,326,2.63,151255531,2544871.0,2.68878,2025-12-06T16:50:21.629Z
qtum,QTUM,Qtum,327,1.43,151236771,5966485.0,-0.2163,2025-12-06T16:50:21.604Z
turbo,TURBO,Turbo,328,0.00218494,150721912,35142045.0,-1.45695,2025-12-06T16:50:23.764Z
flare-bridged-xrp-flare,FXRP,Flare Bridged XRP (Flare),329,2.03,150657560,3046318.0,0.30649,2025-12-06T16:50:17.408Z
standx-dusd,DUSD,StandX DUSD,330,1.0,150540838,19329723.0,-0.02388,2025-12-06T16:50:22.833Z
zencash,ZEN,Horizen,331,8.49,149871845,29005240.0,-0.67668,2025-12-06T16:50:13.820Z
gusd,GUSD,GUSD,332,0.999651,149707028,4812075.0,-0.0999,2025-12-06T16:50:17.973Z
gmt-token,GOMINING,GoMining Token,334,0.36147,146891428,9227572.0,-0.64513,2025-12-06T16:50:17.780Z
conscious-token,CONSCIOUS,Conscious Token,336,0.312283,146521832,134343.0,2.46886,2025-12-06T16:50:16.177Z
origin-ether,OETH,Origin Ether,337,3052.5,146435966,161049.0,1.3151,2025-12-06T16:50:23.356Z
kusama,KSM,Kusama,340,8.21,143159495,5422791.0,0.34498,2025-12-06T16:50:19.049Z
phantom-staked-sol,PSOL,Phantom Staked SOL,342,139.58,142031719,264017.0,1.31442,2025-12-06T16:50:21.044Z
grass,GRASS,Grass,343,0.326297,141879313,30834718.0,3.8422,2025-12-06T16:50:17.959Z
gas,GAS,Gas,346,2.15,139727504,2248335.0,2.1508,2025-12-06T16:50:17.632Z
aioz-network,AIOZ,AIOZ Network,347,0.115006,138769238,5008471.0,1.60102,2025-12-06T16:50:14.228Z
ronin,RON,Ronin,348,0.19248,138571694,22249266.0,24.97618,2025-12-06T16:50:22.121Z
linea,LINEA,Linea,349,0.0081871,136862511,34394531.0,0.21863,2025-12-06T16:50:19.270Z
folks,FOLKS,FOLKS,350,10.95,135832579,6191578.0,-0.8939,2025-12-06T16:50:17.434Z
quantum-resistant-ledger,QRL,Quantum Resistant Ledger,351,1.72,134546431,231862.0,13.89909,2025-12-06T16:50:21.573Z
meta-2-2,META,MetaDAO,352,6.07,134138188,2098946.0,5.57417,2025-12-06T16:50:21.534Z
nervos-network,CKB,Nervos Network,353,0.00276603,132209091,19018548.0,5.20743,2025-12-06T16:50:20.347Z
four,FORM,Four,354,0.342556,130847336,4252591.0,3.58633,2025-12-06T16:50:17.511Z
coredaoorg,CORE,Core,357,0.127437,129975307,9234085.0,-0.43833,2025-12-06T16:50:19.203Z
dola-usd,DOLA,DOLA,358,0.996474,128867025,1448583.0,-0.05111,2025-12-06T16:50:16.888Z
shuffle-2,SHFL,Shuffle,359,0.36283,128758699,388524.0,-0.60601,2025-12-06T16:50:22.244Z
etherfi-weeths,WEETHS,ether.fi weETHs,360,3180.1,128372000,35994.0,1.48195,2025-12-06T16:50:17.199Z
yearn-finance,YFI,yearn.finance,361,3629.78,127056075,12152350.0,-0.6679,2025-12-06T16:50:13.754Z
movement,MOVE,Movement,362,0.04471744,125104108,12063086.0,1.46717,2025-12-06T16:50:20.154Z
axelar,AXL,Axelar,363,0.115624,124999684,6509332.0,4.52027,2025-12-06T16:50:14.901Z
ravencoin,RVN,Ravencoin,364,0.00787326,124968147,6749295.0,4.63917,2025-12-06T16:50:21.716Z
rekt-4,REKT,Rekt,365,2.96691e-07,124696467,1040124.0,-0.03146,2025-12-06T16:50:21.787Z
bianrensheng,币安人生,币安人生 (BinanceLife),366,0.124476,124400460,9733627.0,10.24859,2025-12-06T16:50:15.114Z
akash-network,AKT,Akash Network,367,0.438225,123747251,4217317.0,-0.57934,2025-12-06T16:50:14.217Z
mina-protocol,MINA,Mina Protocol,369,0.097016,122672555,8012456.0,4.10789,2025-12-06T16:50:19.928Z
0x,ZRX,0x Protocol,368,0.144405,122516164,10175605.0,1.28315,2025-12-06T16:50:13.987Z
baby-doge-coin,BABYDOGE,Baby Doge Coin,370,6.96856e-10,121877835,5481908.0,5.53736,2025-12-06T16:50:14.896Z
pieverse,PIEVERSE,Pieverse,371,0.697052,121785657,80550466.0,22.16406,2025-12-06T16:50:21.101Z
kava,KAVA,Kava,372,0.112199,121493947,5487927.0,0.06053,2025-12-06T16:50:19.097Z
super-oeth,SUPEROETH,Super OETH,373,3053.28,121194442,131164.0,1.73976,2025-12-06T16:50:23.029Z
mag7-ssi,MAG7.SSI,MAG7.ssi,374,0.71192,120597819,376840.0,0.46919,2025-12-06T16:50:19.424Z
ozone-chain,OZO,Ozone Chain,375,0.132058,120477771,192239.0,1.30509,2025-12-06T16:50:20.802Z
berachain-bera,BERA,Berachain,376,0.885953,120392089,14588080.0,0.71348,2025-12-06T16:50:15.375Z
threshold-network-token,T,Threshold Network,377,0.01115698,120241064,5065576.0,1.69893,2025-12-06T16:50:23.606Z
arkham,ARKM,Arkham,378,0.225344,119958272,17982214.0,2.91901,2025-12-06T16:50:14.647Z
coinex-token,CET,CoinEx,381,0.04501101,115993557,77180.0,0.73434,2025-12-06T16:50:16.070Z
venom,VENOM,Venom,382,0.053977,114534045,630527.0,-0.50453,2025-12-06T16:50:24.181Z
digibyte,DGB,DigiByte,383,0.00634938,114516805,1787104.0,2.32489,2025-12-06T16:50:16.755Z
bitkub-coin,KUB,KUB Coin,384,1.29,114330425,317130.0,2.1427,2025-12-06T16:50:15.421Z
keeta,KTA,Keeta,385,0.257945,114123025,3171709.0,4.94323,2025-12-06T16:50:18.910Z
frax-usd,FRXUSD,Frax USD,386,1.0,114042109,3673188.0,0.06634,2025-12-06T16:50:17.543Z
eos,EOS,EOS,387,0.182335,113859590,73356.0,1.74824,2025-12-06T16:50:17.121Z
staked-trx,STRX,Staked TRX,388,0.373188,113859212,2052983.0,4.37912,2025-12-06T16:50:22.763Z
dog-go-to-the-moon-rune,DOG,Dog (Bitcoin),389,0.0011357,113257275,3095941.0,6.67609,2025-12-06T16:50:16.838Z
stp-network,AWE,AWE Network,390,0.05828,113200854,4617866.0,-0.99207,2025-12-06T16:50:22.934Z
mog-coin,MOG,Mog Coin,391,2.88456e-07,112752767,7494293.0,2.90353,2025-12-06T16:50:20.169Z
humanity,H,Humanity,392,0.061741,112690902,51718995.0,-20.36105,2025-12-06T16:50:18.293Z
usda-3,USDA,USDA,393,0.996538,110505016,1557547.0,0.31277,2025-12-06T16:50:23.917Z
nexpace,NXPC,Nexpace,394,0.492646,110476234,25407022.0,3.07956,2025-12-06T16:50:20.418Z
velo,VELO,Velo,395,0.00628284,110281557,15459225.0,10.13864,2025-12-06T16:50:24.167Z
ether-fi-staked-btc,EBTC,Ether.fi Staked BTC,396,90054.0,109876529,268753.0,2.24121,2025-12-06T16:50:17.208Z
zilliqa,ZIL,Zilliqa,397,0.00554978,108919419,12450374.0,8.69965,2025-12-06T16:50:13.911Z
safe,SAFE,Safe,398,0.161028,108569693,6277394.0,8.71576,2025-12-06T16:50:22.069Z
nano,XNO,Nano,399,0.80944,108016907,3767309.0,1.94167,2025-12-06T16:50:20.161Z
tominet,TOMI,TOMI,400,1.84e-06,107912524,109574.0,-31.604,2025-12-06T16:50:23.574Z
rollbit-coin,RLB,Rollbit Coin,401,0.058752,107348256,209045.0,3.68918,2025-12-06T16:50:22.002Z
snek,SNEK,Snek,402,0.00143289,107134296,5747004.0,1.19238,2025-12-06T16:50:22.436Z
verge,XVG,Verge,403,0.00646033,106801531,8692866.0,-0.45292,2025-12-06T16:50:24.155Z
tdccp,TDCCP,TDCCP,404,0.166618,106627190,364228.0,1.87724,2025-12-06T16:50:23.266Z
cash-4,CASH,CASH,405,0.999607,106318910,13904990.0,-0.06016,2025-12-06T16:50:15.743Z
anzen-usdz,USDZ,Anzen USDz,406,0.966395,106294152,25689.0,-0.17512,2025-12-06T16:50:14.403Z
wrapped-aave-ethereum-weth,WAETHWETH,Wrapped Aave Ethereum WETH,407,3257.13,105755212,36718.0,-1.71278,2025-12-06T16:50:24.585Z
non-playable-coin,NPC,Non-Playable Coin,408,0.01315115,105481094,7384639.0,3.47596,2025-12-06T16:50:20.453Z
ai-companions,AIC,AI Companions,410,0.104886,104470542,4898637.0,-1.69649,2025-12-06T16:50:14.149Z
useless-3,USELESS,Useless Coin,411,0.10426,104219192,21815544.0,-2.28488,2025-12-06T16:50:24.022Z
melania-meme,MELANIA,Melania Meme,413,0.117846,103987413,11062873.0,3.53594,2025-12-06T16:50:19.678Z
astar,ASTR,Astar,414,0.01258306,103789945,2947814.0,0.78325,2025-12-06T16:50:14.674Z
unibase,UB,Unibase,415,0.04135946,103498345,11807639.0,-0.07838,2025-12-06T16:50:23.801Z
metal-blockchain,METAL,Metal Blockchain,416,0.201866,102475120,1033022.0,2.48869,2025-12-06T16:50:19.701Z
terra-luna-2,LUNA,Terra,417,0.147143,101813339,323275957.0,55.41166,2025-12-06T16:50:23.388Z
edu-coin,EDU,Open Campus,418,0.161364,101734638,4368882.0,3.39452,2025-12-06T16:50:17.041Z
cow-protocol,COW,CoW Protocol,419,0.190385,101585802,8113263.0,3.19978,2025-12-06T16:50:16.322Z
universal-btc,UNIBTC,Universal BTC,420,89580.0,101369872,41570.0,1.99721,2025-12-06T16:50:23.867Z
zetachain,ZETA,ZetaChain,422,0.08628,100828505,4656117.0,2.78932,2025-12-06T16:50:14.373Z
chainopera-ai,COAI,ChainOpera AI,423,0.511515,100743062,11362325.0,4.99157,2025-12-06T16:50:15.911Z
mnee-usd-stablecoin,MNEE,MNEE USD Stablecoin,424,1.002,100647252,91443.0,0.2098,2025-12-06T16:50:19.943Z
vaultbridge-bridged-eth-katana,VBETH,VaultBridge Bridged ETH (Katana),425,3065.69,100459527,6749045.0,1.71147,2025-12-06T16:50:24.076Z
ring-usd,USDR,Ring USD,426,0.999601,100429827,15501.43,0.09726,2025-12-06T16:50:21.927Z
oasis-network,ROSE,Oasis,427,0.01344905,100349016,2626240.0,3.37525,2025-12-06T16:50:19.422Z
deep,DEEP,DeepBook,428,0.04003241,100041325,10897173.0,0.3382,2025-12-06T16:50:16.578Z
celo,CELO,Celo,430,0.167841,98833559,14095306.0,2.96815,2025-12-06T16:50:15.879Z
popcat,POPCAT,Popcat,431,0.100685,98655716,13730549.0,3.05326,2025-12-06T16:50:23.641Z
resolv-rlp,RLP,Resolv Liquidity Provider Token,436,1.26,97232274,933653.0,-0.139,2025-12-06T16:50:21.845Z
drift-protocol,DRIFT,Drift Protocol,437,0.234102,96895093,9395856.0,1.39725,2025-12-06T16:50:16.933Z
unit-pump,UPUMP,Unit Pump,438,0.00305024,96706544,3528230.0,5.95079,2025-12-06T16:50:23.858Z
proton,XPR,XPR Network,440,0.00339015,95692237,1229029.0,0.09424,2025-12-06T16:50:21.421Z
cat-in-a-dogs-world,MEW,cat in a dogs world,441,0.00106763,94765505,12909460.0,0.84676,2025-12-06T16:50:18.337Z
qubic-network,QUBIC,Qubic,442,7.44432e-07,94749868,2100974.0,1.30323,2025-12-06T16:50:21.607Z
onfa,OFT,ONFA,443,0.865212,94623137,1311219.0,-1.95245,2025-12-06T16:50:20.607Z
burnedfi,BURN,BurnedFi,444,7.53,93421448,545688.0,0.456,2025-12-06T16:50:15.627Z
siacoin,SC,Siacoin,446,0.00164928,92531378,2777139.0,3.52056,2025-12-06T16:50:22.282Z
blur,BLUR,Blur,447,0.03507249,92280177,9130983.0,1.17717,2025-12-06T16:50:15.429Z
niza-global-2,NIZA,Niza Global,448,0.079858,91815884,1890236.0,5.20492,2025-12-06T16:50:20.396Z
hashkey-ecopoints,HSK,HashKey Platform Token,449,0.279035,91606941,1372860.0,-0.68074,2025-12-06T16:50:18.085Z
aleo,ALEO,ALEO,450,0.129435,91487752,4311326.0,-3.62356,2025-12-06T16:50:14.211Z
minidoge-5,MINIDOGE,Minidoge,451,1.30279e-07,91432668,4799271.0,-7.16404,2025-12-06T16:50:19.899Z
vethor-token,VTHO,VeThor,452,0.00094119,91173906,1212049.0,0.49404,2025-12-06T16:50:24.276Z
sushi,SUSHI,Sushi,453,0.333875,91039910,14992463.0,2.71823,2025-12-06T16:50:23.265Z
c8ntinuum,CTM,c8ntinuum,454,0.110322,91002162,1306407.0,0.83071,2025-12-06T16:50:15.662Z
holotoken,HOT,Holo,455,0.0005106,90673295,3627094.0,1.85893,2025-12-06T16:50:18.258Z
vvs-finance,VVS,VVS Finance,456,2.1e-06,90424553,321321.0,1.67566,2025-12-06T16:50:24.324Z
avant-usd,AVUSD,Avant USD,457,0.999841,90004760,198053.0,0.08331,2025-12-06T16:50:14.828Z
novem-pro,NVM,Novem Pro,458,0.411058,89833246,294456.0,0.00368,2025-12-06T16:50:20.446Z
gmx,GMX,GMX,460,8.65,89591036,5755114.0,1.9921,2025-12-06T16:50:17.871Z
sahara-ai,SAHARA,Sahara AI,461,0.0363802,89503559,15234160.0,-2.42822,2025-12-06T16:50:22.087Z
vana,VANA,Vana,462,2.9,89191946,5618258.0,1.15944,2025-12-06T16:50:24.042Z
giggle-fund,GIGGLE,Giggle Fund,463,89.26,89085601,40338293.0,-0.20033,2025-12-06T16:50:17.739Z
mocaverse,MOCA,Moca Network,465,0.02248063,88907414,4678500.0,0.10412,2025-12-06T16:50:19.997Z
bio-protocol,BIO,Bio Protocol,466,0.050118,88667268,17269989.0,1.8032,2025-12-06T16:50:15.297Z
numeraire,NMR,Numeraire,468,11.0,88119618,13684008.0,-0.89934,2025-12-06T16:50:20.579Z
succinct,PROVE,Succinct,470,0.449231,87336919,8560455.0,4.73409,2025-12-06T16:50:23.034Z
river,RIVER,River,471,4.43,86795031,5608062.0,-3.65502,2025-12-06T16:50:21.984Z
coca,COCA,COCA,472,0.763438,86780037,378822.0,3.36794,2025-12-06T16:50:16.036Z
avantis,AVNT,Avantis,474,0.334205,86189708,21209366.0,1.58329,2025-12-06T16:50:14.842Z
chutes,SN64,Chutes,476,23.22,85828469,651456.0,3.49784,2025-12-06T16:50:15.988Z
peanut-the-squirrel,PNUT,Peanut the Squirrel,478,0.084844,84669929,20908096.0,4.45356,2025-12-06T16:50:21.019Z
mantra-dao,OM,MANTRA,479,0.074724,84316835,17342065.0,2.34686,2025-12-06T16:50:19.574Z
ordinals,ORDI,ORDI,480,4.01,84136112,18051187.0,3.22402,2025-12-06T16:50:22.968Z
vicicoin,VCNT,ViciCoin,481,17.24,83892245,159790.0,0.64814,2025-12-06T16:50:24.203Z
kinetiq-earn-vault,VKHYPE,Kinetiq Earn Vault,483,31.6,83178364,1558114.0,0.91653,2025-12-06T16:50:18.936Z
vaultbridge-bridged-wbtc-katana,VBWBTC,VaultBridge Bridged WBTC (Katana),484,89819.0,82596432,905837.0,0.92758,2025-12-06T16:50:24.053Z
avant-staked-usd,SAVUSD,Avant Staked USD,487,1.12,81808552,156588.0,0.23637,2025-12-06T16:50:14.779Z
debridge,DBR,deBridge,488,0.01948406,80239807,1522230.0,-0.29252,2025-12-06T16:50:16.501Z
staked-hype,STHYPE,Staked HYPE,490,31.15,80044210,80021.0,0.69615,2025-12-06T16:50:22.691Z
chia,XCH,Chia,489,5.47,80031813,3593831.0,-0.76427,2025-12-06T16:50:15.943Z
request-network,REQ,Request,491,0.10712,79726090,2259375.0,1.23375,2025-12-06T16:50:21.827Z
orca,ORCA,Orca,492,1.32,79618225,28522578.0,4.3907,2025-12-06T16:50:20.798Z
redstone-oracles,RED,RedStone,493,0.266161,79102401,13254662.0,-0.42099,2025-12-06T16:50:21.759Z
casper-network,CSPR,Casper Network,497,0.00577306,78779445,2419357.0,7.27243,2025-12-06T16:50:15.779Z
venus,XVS,Venus,495,4.69,78649565,6889266.0,0.85408,2025-12-06T16:50:24.461Z
zignaly,ZIG,ZIGChain,498,0.055497,78191490,5697861.0,0.92521,2025-12-06T16:50:13.849Z
world-mobile-token,WMTX,World Mobile Token,499,0.097662,78130285,11855063.0,1.94216,2025-12-06T16:50:17.057Z
centrifuge-2,CFG,Centrifuge,500,0.136017,77994865,632949.0,0.66636,2025-12-06T16:50:16.081Z
ankr,ANKR,Ankr Network,501,0.00778572,77859270,5707327.0,2.60807,2025-12-06T16:50:03.767Z
skale,SKL,SKALE,503,0.0128589,77407449,5597123.0,3.52174,2025-12-06T16:50:00.508Z
iotex,IOTX,IoTeX,505,0.00814947,76943012,3783482.0,2.50199,2025-12-06T16:50:07.488Z
polymesh,POLYX,Polymesh,506,0.06269,76852256,3599193.0,-0.07832,2025-12-06T16:49:59.534Z
societe-generale-forge-eurcv,EURCV,EUR CoinVertible,507,1.16,76486437,6613876.0,0.05278,2025-12-06T16:50:04.964Z
gama-token,GAMA,Gama Token,508,0.764393,76459747,322704.0,0.0,2025-12-06T16:50:06.545Z
euler,EUL,Euler,509,4.04,75502512,9607110.0,9.19788,2025-12-06T16:50:06.211Z
felix-feusd,FEUSD,Felix feUSD,510,1.005,75412745,168725.0,0.29711,2025-12-06T16:50:06.363Z
slash-vision-labs,SVL,Slash Vision Labs,511,0.03326396,75381327,310612.0,0.71762,2025-12-06T16:50:02.404Z
recall,RECALL,Recall,512,0.114748,75306476,18864408.0,-3.84181,2025-12-06T16:49:59.927Z
atomone,ATONE,AtomOne,513,0.641512,75248953,37138.0,5.08645,2025-12-06T16:50:03.801Z
ini,INI,INI,514,0.127191,75226844,1049206.0,0.26746,2025-12-06T16:50:07.441Z
compounding-open-dollar,CUSDO,Compounding OpenDollar,516,1.034,75072244,1285176.0,0.27084,2025-12-06T16:50:05.203Z
lagrange,LA,Lagrange,518,0.388683,74950092,16217442.0,4.61633,2025-12-06T16:49:57.419Z
aelf,ELF,aelf,520,0.091741,74404730,1556048.0,-0.0358,2025-12-06T16:50:03.426Z
puff-the-dragon,PUFF,Puff The Dragon,522,0.081967,72842533,30227.0,-0.43009,2025-12-06T16:50:03.861Z
moo-deng,MOODENG,Moo Deng,523,0.073602,72835581,11240189.0,4.26467,2025-12-06T16:49:58.386Z
icon,ICX,ICON,525,0.066961,72439317,1949079.0,4.71588,2025-12-06T16:50:07.320Z
xyo-network,XYO,XYO Network,526,0.0051883,72279644,18925800.0,-11.21275,2025-12-06T16:50:03.090Z
uma,UMA,UMA,527,0.809734,71909804,6641253.0,2.8016,2025-12-06T16:50:02.071Z
api3,API3,Api3,528,0.516236,71468125,11792420.0,2.11222,2025-12-06T16:50:03.782Z
avici,AVICI,Avici,529,5.52,71250320,7783517.0,3.91618,2025-12-06T16:50:04.279Z
infrared-bera,IBERA,Infrared Bera,530,0.909503,71248206,157939.0,0.91401,2025-12-06T16:50:07.376Z
omni-network,OMNI,Omni Network [Old],531,1.43,70986836,558605.0,-22.10974,2025-12-06T16:49:58.781Z
optio,OPT,Optio,532,0.00620098,70502215,60507.0,23.23589,2025-12-06T16:49:58.897Z
waves,WAVES,Waves,537,0.70307,70161538,7952873.0,0.12157,2025-12-06T16:50:02.590Z
memecoin-2,MEME,Memecoin,538,0.0011806,69660704,10637164.0,4.45709,2025-12-06T16:49:58.001Z
solo-coin,SOLO,Sologenic,539,0.174423,69629629,2151782.0,-0.74501,2025-12-06T16:50:00.616Z
illuvium,ILV,Illuvium,542,7.25,68787876,5974861.0,4.25055,2025-12-06T16:50:07.393Z
lcx,LCX,LCX,543,0.072668,68379663,252532.0,-3.77885,2025-12-06T16:49:57.415Z
apex-token-2,APEX,APEX,544,0.53106,68321071,3007264.0,-1.22217,2025-12-06T16:50:03.832Z
home,HOME,HOME,545,0.02426002,68155062,8572214.0,0.40764,2025-12-06T16:50:07.148Z
coti,COTI,COTI,546,0.02687458,67710251,6062611.0,4.5934,2025-12-06T16:50:05.489Z
siren-2,SIREN,Siren,547,0.091985,67049099,3641216.0,2.67075,2025-12-06T16:50:00.674Z
band-protocol,BAND,Band,548,0.399884,66748402,5117609.0,2.13316,2025-12-06T16:50:04.208Z
gohome,GOHOME,GOHOME,549,126.71,66448626,1999034.0,-0.22101,2025-12-06T16:50:06.740Z
pay-coin,PCI,Paycoin,550,0.064885,66350131,358892.0,-1.91278,2025-12-06T16:49:59.149Z
altlayer,ALT,AltLayer,551,0.01336346,66348589,11646654.0,6.04787,2025-12-06T16:50:03.557Z
mask-network,MASK,Mask Network,553,0.654143,65404823,9004399.0,1.14169,2025-12-06T16:49:58.568Z
plume,PLUME,Plume,554,0.02084208,65349657,16394827.0,-0.28152,2025-12-06T16:49:59.439Z
gems-vip,GEMS,Gems VIP,555,0.101384,65247672,1999805.0,0.38546,2025-12-06T16:50:06.728Z
matrixdock-gold,XAUM,Matrixdock Gold,556,4216.27,65058303,157497.0,-0.35357,2025-12-06T16:49:57.865Z
bitdca,BDCA,BitDCA,557,0.858404,64816879,539234.0,8.6195,2025-12-06T16:50:04.420Z
axycoin,AXYC,AxyCoin,558,3.69,64607385,201932.0,0.73591,2025-12-06T16:50:04.010Z
apex-4,AP3X,APEX,559,0.051006,64361622,99811.0,-0.19649,2025-12-06T16:50:03.572Z
comedian,BAN,Comedian,561,0.063982,64260080,7154030.0,5.31842,2025-12-06T16:50:05.239Z
ontology,ONT,Ontology,562,0.069535,63908049,4182628.0,1.64179,2025-12-06T16:49:58.854Z
pundi-x-2,PUNDIX,Pundi X,563,0.247112,63850451,1606134.0,1.44066,2025-12-06T16:49:59.648Z
mbg-by-multibank-group,MBG,MBG By Multibank Group,564,0.484567,63178456,19410226.0,2.26389,2025-12-06T16:49:57.898Z
unit-plasma,UXPL,Unit Plasma,565,0.175273,63106780,1473345.0,-3.56359,2025-12-06T16:50:02.014Z
deso,DESO,Decentralized Social,567,5.95,62651620,25852.0,-0.50989,2025-12-06T16:50:05.639Z
loopring,LRC,Loopring,568,0.050247,62604036,5589530.0,3.60251,2025-12-06T16:49:57.720Z
irys,IRYS,Irys,569,0.03131336,62574585,34750983.0,-8.65428,2025-12-06T16:50:07.481Z
luxxcoin,LUX,Luxxcoin,571,0.00062152,62151578,59951.0,-1.30622,2025-12-06T16:49:57.686Z
enjincoin,ENJ,Enjin Coin,572,0.03234936,61799259,5173240.0,5.10543,2025-12-06T16:50:06.174Z
peaq-2,PEAQ,peaq,573,0.04120454,61322207,2254188.0,-0.1668,2025-12-06T16:49:59.273Z
hivemapper,HONEY,Hivemapper,574,0.01162138,61137406,1973499.0,-4.60322,2025-12-06T16:50:07.128Z
geodnet,GEOD,Geodnet,575,0.139329,61132591,240629.0,-0.51421,2025-12-06T16:50:06.653Z
status,SNT,Status,576,0.01529338,60574155,1055158.0,0.94629,2025-12-06T16:50:05.615Z
ethereum-pow-iou,ETHW,EthereumPoW,577,0.560908,60539589,3337215.0,2.00308,2025-12-06T16:50:06.230Z
ardor,ARDR,Ardor,581,0.059681,59369051,7695057.0,-0.76305,2025-12-06T16:50:03.738Z
yooldo-games,ESPORTS,Yooldo Games,582,0.390382,59032640,13347784.0,-1.20378,2025-12-06T16:50:03.003Z
biconomy,BICO,Biconomy,583,0.052374,58604830,2510002.0,3.07958,2025-12-06T16:50:04.366Z
tellor,TRB,Tellor Tributes,584,21.26,58363895,13680748.0,2.16022,2025-12-06T16:50:01.513Z
terrausd,USTC,TerraClassicUSD,585,0.0105552,58234115,76972231.0,42.55498,2025-12-06T16:50:07.085Z
og-fan-token,OG,OG Fan Token,586,13.0,58143085,5674762.0,-0.03177,2025-12-06T16:49:58.791Z
babylon,BABY,Babylon,587,0.01981937,58132363,10998640.0,3.37861,2025-12-06T16:50:04.100Z
bim-2,BIM,BIM,588,1.93,58042559,341829.0,0.67394,2025-12-06T16:50:04.294Z
harmony,ONE,Harmony,589,0.0039111,57811303,3068170.0,4.62851,2025-12-06T16:50:06.986Z
paxos-standard,USDP,Pax Dollar,590,0.998882,57505085,5345102.0,-0.00231,2025-12-06T16:49:59.180Z
ecomi,OMI,ECOMI,591,0.00021029,56977817,2362827.0,1.17763,2025-12-06T16:50:05.912Z
tokenlon,LON,Tokenlon,592,0.458,56825201,20464.0,-0.1338,2025-12-06T16:50:01.651Z
